Name,Team,Barrel%,CSW%,Starting,Relieving,SO,TBF,GS,SV,xFIP-,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Justin Lawrence","COL",0.05882353,0.28251121,,-2.5061747528419405,10,56,0,0,146.373573933045,106.7713004484305,85.98475336322869,97.80717488789239,"Justin Lawrence",17639,664875
"Freddy Peralta","MIL",0.08450704,0.27233115,4.422868322135106,,33,116,5,0,89.11137687473085,108.28933986928105,95.38079956427016,97.8056405228758,"Freddy Peralta",18679,642547
"Matt Manning","DET",0.10714286,0.2578125,2.1781520725700827,,13,75,3,0,126.13995692597892,98.08906250000001,99.86015624999999,97.77539062499999,"Matt Manning",20369,666159
"Tyler Holton","DET",0.05128205,0.28125,,1.503012907682322,12,56,0,1,94.76932124567571,87.034375,101.93854166666667,97.74374999999999,"Tyler Holton",26231,663947
"Jackson Stephens","ATL",0.07692308,0.25490196,,-0.4925072342916762,2,17,0,0,167.8197912816848,77.77254901960785,99.4921568627451,97.74313725490195,"Jackson Stephens",14420,623451
"Grayson Rodriguez","BAL",0.04878049,0.27436823,2.978379893035339,,17,71,3,0,131.3909135601415,115.314440433213,90.14837545126353,97.74259927797833,"Grayson Rodriguez",24492,680570
"Robert Gasser","MIL",0.01639344,0.29045643,4.1171672795509,,6,71,3,0,116.52628242137921,99.14066390041495,99.89170124481329,97.72116182572614,"Robert Gasser",29812,688107
"Matthew Liberatore","STL",0.1,0.26294821,0.6210325243860626,-0.5100942657958427,13,67,3,0,88.84686514876314,91.74741035856573,98.60039840637451,97.71394422310756,"Matthew Liberatore",22294,669461
"Colten Brewer","CHC",0.09090909,0.27096774,,1.168498079444145,10,34,0,0,79.8966983745442,94.03648556876061,102.61259762308998,97.68368421052632,"Colten Brewer",12997,605155
"Nathan Eovaldi","TEX",0,0.33862434,3.54194706888072,,16,46,2,0,65.85573670389871,90.66137566137566,100.62169312169313,97.68306878306878,"Nathan Eovaldi",9132,543135
"Spencer Arrighetti","HOU",0.06410256,0.27253219,3.1270778554146696,,28,119,5,0,102.14007767203228,85.36826076083031,97.43699113568788,97.63051935421123,"Spencer Arrighetti",29921,681293
"Jorge López","NYM",0.075,0.27312775,,-0.36471763687420594,8,55,0,1,117.61026275436221,110.97533039647578,96.60616740088105,97.6215859030837,"Jorge Lopez",14527,605347
"Rafael Montero","HOU",0.10714286,0.19148936,,-3.2586139086489903,6,37,0,0,106.7715984207984,99.81347517730495,102.70425531914893,97.56170212765959,"Rafael Montero",12760,606160
"Ben Brown","CHC",0.1,0.32098765,2.4337520965803003,3.4729765245880024,27,86,3,0,84.58990707751394,109.93456790123457,93.13641975308643,97.54537037037036,"Ben Brown",23590,676962
"Jared Koenig","MIL",0.06818182,0.28070175,0.940181013233711,-1.3087418566187485,12,62,2,0,99.46296484062292,86.82587719298245,99.57105263157897,97.48421052631579,"Jared Koenig",27517,657649
"Albert Suárez","BAL",0.03921569,0.23028391,1.0546370733428747,1.6000367141959393,15,72,2,0,103.20816408639702,86.89432176656152,104.00252365930601,97.47854889589904,"Albert Suarez",6175,544150
"Taylor Rogers","SFG",0.17857143,0.37089202,,0.2946501328346737,19,53,0,0,70.5868704271289,94.68122065727697,94.74882629107981,97.31502347417842,"Taylor Rogers",13449,573124
"Manuel Rodríguez","TBR",0,0.26285714,,0.8500886206732386,9,46,0,0,107.98976579592497,114.51771428571429,98.39314285714288,97.22285714285712,"Manuel Rodriguez",20794,655889
"Jordan Leasure","CHW",0.06896552,0.26943005,,-0.5047658498085031,12,48,0,2,119.21528918767562,118.1119170984456,94.2056994818653,97.20880829015543,"Jordan Leasure",29950,673929
"Ray Kerr","ATL",0.125,0.32682927,1.3794977557963082,0.449243544387762,16,58,1,0,73.25681569741394,101.78975609756097,99.54829268292684,97.19658536585368,"Ray Kerr",23809,678061
"Luis Severino","NYM",0.04651163,0.23780488,3.2781391593068068,,24,129,5,0,122.96786142731241,109.46657333665175,94.3322755931641,97.19625228140036,"Luis Severino",15890,622663
"José Leclerc","TEX",0.08695652,0.30660377,,0.4700277603909989,17,49,0,0,84.72272910998439,110.61556603773585,94.98113207547172,97.15235849056603,"Jose Leclerc",14524,600917
"Zac Gallen","ARI",0.09638554,0.27659574,3.817372573165865,,28,118,5,0,90.05432331977762,98.58888888888889,97.11654846335696,97.14160756501182,"Zac Gallen",19291,668678
"Jon Gray","TEX",0.03125,0.28384279,10.09268232307586,,24,126,5,0,93.45166971942344,82.42236024652357,103.75844317466216,97.06704935633394,"Jon Gray",14916,592351
"José Alvarado","PHI",0.08333333,0.30319149,,1.606398869397992,13,50,0,5,62.199780081891646,92.31755319148935,100.44787234042552,96.98297872340427,"Jose Alvarado",17780,621237
"Craig Kimbrel","BAL",0.23529412,0.30263158,,-3.0984281875874062,11,36,0,4,125.20483685929106,121.83618421052631,91.43881578947368,96.90065789473685,"Craig Kimbrel",6655,518886
"Graham Ashcraft","CIN",0.08333333,0.21136767,1.717340437000396,,20,143,6,0,125.37372763600558,118.33960923623445,99.02024866785081,96.84262877442274,"Graham Ashcraft",27552,668933
"Beau Brieske","DET",0.05,0.26923077,,0.5925205033985608,4,27,0,0,126.00528627673404,102.73461538461538,100.5625,96.82211538461539,"Beau Brieske",26079,689225
"Emmanuel Ramirez","MIA",0,0.3125,,1.1566968879542823,4,15,0,0,82.0862085845599,116.05,92.55833333333334,96.76875000000001,"Emmanuel Ramirez",17304,642629
"Calvin Faucher","MIA",0.11764706,0.24226804,,0.5488803531342649,10,52,0,0,111.70116431318532,139.3360824742268,94.84896907216495,96.75412371134023,"Calvin Faucher",20116,676534
"Tyler Matzek","ATL",0.33333333,0.22222222,,-0.8813838608597909,1,11,0,0,144.337241696205,100.76666666666667,96.34888888888891,96.73777777777778,"Tyler Matzek",10058,554431
"Aaron Hicks","LAA",0.2,0.38888889,,-0.8189232308646989,0,6,0,0,300.16625602547384,55.5,54.6,96.6,"Aaron Hicks",5297,543305
"Jonathan Cannon","CHW",0.11764706,0.2815534,-0.9430965923703601,,5,24,1,0,115.52882153284891,104.44705882352942,96.96274509803922,96.59901960784315,"Jonathan Cannon",31730,686563
"Nick Sandlin","CLE",0.11111111,0.28143713,,0.6057276591205638,11,43,0,1,110.1632544363473,88.82545454545455,97.91151515151516,96.56484848484848,"Nick Sandlin",20517,680704
"Yunior Marte","PHI",0.1,0.2,,-1.6666276804020215,0,10,0,0,100.45973471401174,110.02,96.65333333333332,96.54333333333334,"Yunior Marte",14416,628708
"Erik Miller","SFG",0.2,0.3,-0.8093218790153139,-4.135780977940334,15,50,2,0,103.46117395781951,108.42184782608695,95.74836956521737,96.51952173913045,"Erik Miller",26252,669062
"Matt Koch","COL",0.25,0.26086957,,-2.5688500333170983,0,5,0,1,512.0728299244655,85.28695652173913,103.72173913043478,96.4913043478261,"Matt Koch",13420,571863
"Nick Anderson","KCR",0.03571429,0.3,,-0.5189949760025312,9,44,0,1,136.76638646405266,85.93,102.50117647058823,96.44764705882352,"Nick Anderson",18337,623433
"Brady Singer","KCR",0.06521739,0.29442509,8.262309099129544,,36,140,6,0,77.45818111892781,88.9383275261324,104.43675958188153,96.42055749128919,"Brady Singer",25377,663903
"Aroldis Chapman","PIT",0.07692308,0.29444444,,-1.1301876184258821,14,37,0,0,114.79768722283022,117.44833333333334,86.58833333333334,96.41555555555557,"Aroldis Chapman",10233,547973
"JP Sears","OAK",0.12149533,0.25048544,0.8314138395887882,,24,139,6,0,113.5916079004495,102.61464236179907,99.40423023578363,96.40254210422033,"JP Sears",23429,676664
"AJ Smith-Shawver","ATL",0.08333333,0.24137931,1.4019986558028223,,4,18,1,0,124.60393768944057,98.94022988505746,99.1977011494253,96.39655172413794,"AJ Smith-Shawver",29960,700363
"Reese Olson","DET",0.03225806,0.29150579,8.095407353114176,,29,133,6,0,86.59247640818414,91.50308880308881,96.86891891891892,96.39575289575288,"Reese Olson",24968,681857
"Jacob Latz","TEX",0.10714286,0.21468927,,-0.26131910972791195,8,43,0,0,139.5516552416679,102.55243644067797,93.0551906779661,96.3702683615819,"Jacob Latz",21306,656641
"Javier Assad","CHC",0.0617284,0.24053452,3.103160190381952,,20,112,5,0,109.15664033616497,85.71158129175947,102.5380846325167,96.36904231625836,"Javier Assad",21741,665871
"Clayton Andrews","NYY",0,0.26666667,,-1.4235659265149967,1,3,0,0,263.842636116707,16.2,94.52666666666667,96.3,"Clayton Andrews",23631,677076
"Steven Okert","MIN",0.08,0.27819549,,-1.5617336609213246,7,36,0,0,119.13484980356777,96.91514130152969,94.21970443349755,96.28182525278713,"Steven Okert",13580,595345
"Bryce Jarvis","ARI",0.05882353,0.24299065,,-3.7416776511540992,9,54,0,0,147.43162452489406,95.87234494477485,97.21762956669498,96.23920985556498,"Bryce Jarvis",27477,686826
"Yohan Ramírez","- - -",0.125,0.26923077,,0.5593034046835585,6,25,0,0,95.9247431684978,140.29038461538462,89.8701923076923,96.20961538461539,"Yohan Ramirez",19444,670990
"Tommy Kahnle","NYY",0.33333333,0.2,,0.0655507227211055,0,3,0,0,150.57630102264974,112.53333333333333,97.93333333333334,96.18,"Tommy Kahnle",11384,592454
"Chris Flexen","CHW",0.05555556,0.25343811,5.303812122084636,,25,125,6,0,109.97425557802978,73.35795677799607,98.63202357563851,96.15029469548135,"Chris Flexen",13896,623167
"Abner Uribe","MIL",0,0.18644068,,-0.932937620283387,0,14,0,0,299.9012840568853,141.37966101694917,84.99491525423728,96.10677966101694,"Abner Uribe",25327,682842
"Parker Mushinski","HOU",0,0.16666667,,0.26086989619206086,0,18,0,0,144.17047819107282,107.305,100.19333333333334,96.06333333333333,"Parker Mushinski",21324,656786
"Owen White","TEX",0,0.1875,,-0.12755181945116942,0,9,0,0,191.19481452904859,93.625,97.10000000000001,96.0625,"Owen White",22273,669391
"Erasmo Ramírez","TBR",0.13953488,0.25,,-6.33963793022763,6,56,0,1,162.74395708127406,84.60561224489794,104.39948979591834,96.02397959183672,"Erasmo Ramirez",10314,541640
"Sam Moll","CIN",0.05555556,0.29787234,,0.39356383283998636,3,24,0,0,132.66494173982696,94.56914893617021,101.31595744680853,95.99893617021276,"Sam Moll",14874,594580
"Mitchell Parker","WSN",0.06097561,0.23923445,1.7390173949071208,,20,110,5,0,96.55770897136506,89.25693779904307,97.70789473684209,95.97870813397128,"Mitchell Parker",27636,680730
"Jorge Alcala","MIN",0.08333333,0.28985507,,-0.7103937020749633,1,17,0,0,269.4566437857244,113.0304347826087,92.55652173913043,95.95797101449276,"Jorge Alcala",19459,660896
"Jose Quintana","NYM",0.06666667,0.23441397,1.1645764542245742,,16,112,5,0,105.5370530491932,83.7166760577703,102.33197016726025,95.95247996782834,"Jose Quintana",11423,500779
"Colin Rea","MIL",0.09345794,0.28820116,-0.2021330561059273,0.020667351003357766,23,144,5,0,117.15600135508201,84.26209894514348,102.30620750164508,95.85481864045146,"Colin Rea",12317,607067
"Thyago Vieira","MIL",0.15384615,0.28991597,,-3.4230793089969223,12,57,0,0,121.35012843912678,102.2541626265891,98.35721557853911,95.85439695108815,"Thyago Vieira",14510,600986
"Edward Cabrera","MIA",0.12,0.29955947,-2.682959388718875,,14,50,3,0,118.52296631092001,94.88237885462554,94.13876651982379,95.81674008810573,"Edward Cabrera",21690,665795
"Pedro Avila","CLE",0.08823529,0.23474178,,-1.137437330286557,14,52,0,0,80.1166752073301,92.63641025641024,95.26717948717949,95.80051282051281,"Pedro Avila",18864,658648
"Kenta Maeda","DET",0.11904762,0.27699531,0.5704964223698711,,7,52,3,0,135.12362103071246,85.51176096124772,99.02486671441076,95.77447282565448,"Kenta Maeda",18498,628317
"Andrew Abbott","CIN",0.04494382,0.26351351,2.9046273222073102,,23,116,5,0,94.96050966759786,89.13468468468469,96.90045045045046,95.75135135135135,"Andrew Abbott",29911,671096
"Dane Dunning","TEX",0.12121212,0.29279279,4.781272433495866,,18,53,3,0,47.46478532330433,85.55225225225225,101.62747747747747,95.71711711711713,"Dane Dunning",19409,641540
"Dean Kremer","BAL",0.11864407,0.28763441,-0.02139881467554541,,22,93,4,0,107.33714443627929,88.92044843597262,97.75675708699903,95.6959952346041,"Dean Kremer",19350,665152
"Joe Ross","MIL",0.13043478,0.27094972,1.6315728151130655,,17,94,5,0,115.96140212652821,89.64301675977654,99.88715083798883,95.63882681564245,"Joe Ross",12972,605452
"Matt Waldron","SDP",0.05797101,0.28240741,4.022019847554988,,29,108,5,0,92.37758249380727,78.53492552076625,102.11783285381134,95.5936956829221,"Matt Waldron",25550,663362
"John Curtiss","COL",0,0.2,,-1.7443780653118386,0,3,0,0,184.50028477015425,91.46000000000001,104.28,95.58,"John Curtiss",16128,595928
"Gregory Soto","PHI",0.13636364,0.31496063,,-0.5136214481154048,9,38,0,1,125.66380387107495,107.76771653543308,93.38897637795277,95.57952755905512,"Gregory Soto",19677,642397
"Kody Funderburk","MIN",0.08510638,0.29213483,,-0.6684580582680493,10,66,0,0,120.30141664854321,101.82824758525527,97.37839542676917,95.57124975359747,"Kody Funderburk",24993,681892
"Joe Mantiply","ARI",0.11111111,0.31060606,0.17889577305533155,3.399302784035976,10,39,1,1,73.44870782653716,78.3969696969697,101.01439393939395,95.52121212121212,"Joe Mantiply",14857,573009
"Tim Hill","CHW",0,0.235,,0.9691153492492667,8,52,0,0,108.09504080592401,105.43,100.5182857142857,95.4587857142857,"Tim Hill",16814,657612
"Brandon Hughes","ARI",0.23076923,0.26388889,0.755825185090281,-0.8529959630320844,4,18,2,0,105.39302084461724,86.8070987654321,97.80092592592592,95.40223765432098,"Brandon Hughes",23460,676714
"Josh Sborz","TEX",0,0.26984127,,-0.41694996355351904,2,12,0,0,176.66533019233535,118.22857142857146,87.5904761904762,95.06349206349208,"Josh Sborz",18323,622250
"Matt Moore","LAA",0.03225806,0.29357798,,-1.1917127911569483,12,52,0,0,134.5876272809188,106.9591743119266,94.40688073394496,95.02477064220184,"Matt Moore",1890,519043
"Bryce Elder","ATL",0.11666667,0.25449102,-3.05882475829018,,15,87,4,0,129.37225398547454,81.39311377245508,98.01676646706586,95.01946107784431,"Bryce Elder",27779,693821
"Michael Soroka","CHW",0.10909091,0.27393617,-0.703801715510253,0.3574005778273964,21,90,3,0,119.4416053374719,98.55818826563507,95.7897807865893,94.99265796260478,"Michael Soroka",18383,647336
"Marcus Stroman","NYY",0.09,0.2522686,0.6795527482814603,,25,144,6,0,120.18689573649236,97.73030852994556,97.1519056261343,94.9693284936479,"Marcus Stroman",13431,573186
"Matt Bowman","- - -",0.17857143,0.22727273,,-0.8540408537646629,6,39,0,0,132.97906215383335,100.24285714285715,95.01753246753248,94.95909090909089,"Matt Bowman",13528,621199
"Nick Mears","COL",0.02941176,0.28699552,,1.07056102738103,14,58,0,0,123.97918746216617,124.85964125560537,89.94753363228698,94.9560538116592,"Nick Mears",25376,683232
"Adbert Alzolay","CHC",0.22727273,0.25,,-2.0427069394293906,3,27,0,1,147.42351439278437,100.3875,93.5875,94.91750000000002,"Adbert Alzolay",17859,640470
"Alexis Díaz","CIN",0.03571429,0.30054645,,-0.6132356220920541,9,46,0,4,152.06470395628307,114.23333333333332,94.31530054644807,94.86775956284153,"Alexis Diaz",21132,664747
"Bailey Falter","PIT",0.10891089,0.25552826,0.8883341814303343,,15,123,5,0,128.22581936193146,91.61124084457418,98.10438072104739,94.79835418168751,"Bailey Falter",20070,663559
"Andrew Chafin","DET",0.10344828,0.19083969,,-0.9659420505000423,4,36,0,0,152.60726954068497,85.04580152671755,94.36106870229005,94.61832061068701,"Andrew Chafin",12988,605177
"Martín Pérez","PIT",0.12359551,0.26229508,-3.570705867830657,,21,116,5,0,108.17361699575862,67.1069968881332,102.08284623528279,94.61192133714029,"Martin Perez",6902,527048
"Amir Garrett","LAA",0.125,0.35576923,,-0.03303569211245531,11,24,0,0,85.13069758698835,91.44999999999999,94.70961538461538,94.60865384615386,"Amir Garrett",14375,607237
"Quinn Priester","PIT",0.05128205,0.27873563,-0.9365746083935835,,15,102,4,0,107.07446131180163,88.26005747126437,98.75488505747126,94.60689655172413,"Quinn Priester",25977,682990
"José Ureña","TEX",0.08695652,0.24384787,2.1411869972606303,-1.8380502098755729,17,116,4,0,101.13129761363166,85.85177372962607,99.35134105268335,94.5852398161123,"Jose Urena",11589,570632
"Tayler Saucedo","SEA",0,0.26666667,,0.6345292559947981,3,19,0,0,102.08484648631672,88.68666666666665,93.645,94.565,"Tayler Saucedo",17888,642048
"Cristian Javier","HOU",0.07894737,0.23267327,-2.3322631076398372,,9,55,3,0,139.58236880763587,111.36754331683169,90.66549504950495,94.51902227722772,"Cristian Javier",17606,664299
"Sean Reid-Foley","NYM",0,0.33333333,,2.872141681635734,17,52,0,0,82.11625410159527,106.05377777777778,91.78311111111111,94.51333333333334,"Sean Reid-Foley",17034,656887
"Yerry Rodríguez","TEX",0.12903226,0.23267327,,-1.6033386442103914,8,45,0,0,125.51999258701659,103.87475247524753,93.53564356435643,94.49950495049505,"Yerry Rodriguez",21955,666720
"Mitch White","- - -",0.05405405,0.22105263,,-3.147567277631046,6,52,0,0,152.61621597004094,95.24157894736842,93.32263157894738,94.39684210526316,"Mitch White",19225,669952
"Nick Burdi","NYY",0.125,0.29268293,,-1.7484423654172987,4,17,0,0,186.2740684487788,123.61341463414634,87.76829268292684,94.3890243902439,"Nick Burdi",16074,595897
"Kyle Gibson","STL",0.12048193,0.28907923,4.241833760495652,,26,121,5,0,100.3381092722353,90.56573875803,95.75910064239828,94.31263383297645,"Kyle Gibson",10123,502043
"Griffin Canning","LAA",0.09756098,0.24557522,-0.843074039966293,,16,113,5,0,138.5575131946204,87.84640548871432,94.83378989758377,94.25302774187134,"Griffin Canning",19867,656288
"Ronel Blanco","HOU",0.10909091,0.27731092,0.34781608488763505,,23,88,4,0,95.26183893425247,95.93697478991596,96.3515406162465,94.23333333333332,"Ronel Blanco",19407,669854
"Adrian Houser","NYM",0.05714286,0.23417722,-0.5570337646047963,-0.24319635184991156,9,90,3,0,145.51909999908733,88.69833069620253,98.88208860759494,94.09731803797467,"Adrian Houser",12718,605288
"Eli Villalobos","MIA",0.15384615,0.21126761,,-0.48140993648159264,3,18,0,0,127.93449175818958,80.76901408450705,91.24647887323944,94.05774647887323,"Eli Villalobos",20408,681871
"David Robertson","TEX",0,0.328125,,1.651747278558987,18,44,0,1,62.20537732379557,115.22291666666666,91.0828125,94.00520833333333,"David Robertson",8241,502085
"Mason Englert","DET",0.2,0.26086957,,-0.5825480868029288,1,6,0,0,135.6052299624311,93.91304347826087,99.5608695652174,93.89565217391306,"Mason Englert",22288,669438
"Joely Rodríguez","BOS",0.2,0.23333333,,-0.005575402267388262,1,7,0,0,103.57611580454642,87.5,96.16666666666667,93.86666666666666,"Joely Rodriguez",11487,570257
"José Cisnero","LAA",0.33333333,0.32432432,,-0.7784090443433271,2,9,0,0,149.71739104038545,112.89459459459461,89.5891891891892,93.82162162162163,"Jose Cisnero",6399,542585
"Jason Adam","TBR",0.07142857,0.33333333,,-2.7537193650164715,10,49,0,3,124.75011606742272,130.45026455026456,88.95343915343913,93.81746031746032,"Jason Adam",11861,592094
"Dylan Floro","WSN",0.02380952,0.31550802,,3.294336233569001,10,54,0,0,84.49898750220879,76.13636363636363,104.95989304812836,93.81016042780749,"Dylan Floro",13394,571670
"Carmen Mlodzinski","PIT",0.07142857,0.19,,-1.132231185203586,4,21,0,0,114.84285298340657,95.85799999999999,94.67,93.766,"Carmen Mlodzinski",27572,669387
"Triston McKenzie","CLE",0.13924051,0.25165563,-1.4562652963337364,,27,121,5,0,115.82355220863857,103.573344468036,92.71287333775658,93.74367112522917,"Triston McKenzie",18000,663474
"Carlos Carrasco","CLE",0.08333333,0.26984127,-1.687245716825423,,14,92,4,0,109.19888859354275,92.06666666666666,95.85396825396825,93.74126984126984,"Carlos Carrasco",6632,471911
"Mason Black","SFG",0.13461538,0.22813688,-2.0009801960263482,-2.066987728578467,10,72,3,0,157.77526815029594,93.48859315589354,98.0106463878327,93.71406844106464,"Mason Black",30171,696131
"Braxton Garrett","MIA",0.05660377,0.29699248,4.38274373486609,,19,78,3,0,73.59387351525653,85.8411560150376,97.2970582706767,93.64325657894736,"Braxton Garrett",21844,666129
"Ben Lively","CLE",0.10126582,0.26116071,0.9090765049000632,,24,114,5,0,116.62556701841179,72.9237292574876,101.86969506967752,93.60086780538634,"Ben Lively",14932,594902
"Peter Lambert","COL",0.07317073,0.26262626,-0.8323559202487526,-0.49567278791050917,7,56,2,0,167.20458634199545,99.6651515151515,92.6848484848485,93.59040404040405,"Peter Lambert",17969,663567
"Bryse Wilson","MIL",0.06944444,0.27889447,0.9589285230526403,1.2582498335781296,23,109,4,0,117.39669048637606,89.55471105527639,98.42905150753768,93.56938099588852,"Bryse Wilson",19990,669060
"Josh Winckowski","BOS",0.08823529,0.1875,-0.2557514128347057,-0.07383847194807773,1,39,2,0,148.2182875326335,95.22322382478632,97.42359775641026,93.45201655982905,"Josh Winckowski",22387,670174
"Daniel Lynch IV","KCR",0.125,0.21978022,1.5785325900699736,0.1882136567548447,6,24,1,0,102.64719761725117,77.54065934065933,103.4912087912088,93.3879120879121,"Daniel Lynch IV",21537,663738
"Landon Knack","LAD",0.03448276,0.2578125,1.2190343117663303,,7,39,2,0,110.13021343021701,92.0375,92.73359375,93.34375,"Landon Knack",27487,689017
"Seth Martinez","HOU",0.04651163,0.2173913,,-1.3023086602426457,5,58,0,1,151.72910290576866,95.3649752475248,96.01955445544554,93.22023514851485,"Seth Martinez",21045,661527
"Génesis Cabrera","TOR",0.02631579,0.20903955,,-1.1034963818782957,5,50,0,0,159.72062014754974,91.590395480226,93.41920903954802,93.13163841807909,"Genesis Cabrera",17490,650893
"Lance Lynn","STL",0.06578947,0.21978022,3.1785568554765433,,22,110,5,0,103.12197618021682,84.10244756347578,96.60037848919728,93.00479735057561,"Lance Lynn",2520,458681
"Gabe Speier","SEA",0.05882353,0.23880597,,-1.7419197825297639,5,31,0,0,218.06080347229235,93.26492537313435,94.5647121535181,92.99840085287848,"Gabe Speier",17170,642100
"Tobias Myers","MIL",0.13888889,0.27433628,-4.334653837273803,0.6761995753735439,15,59,3,0,111.13591366446164,95.19823008849558,96.67699115044248,92.99823008849557,"Tobias Myers",22191,668964
"Kyle Nicolas","PIT",0.11764706,0.26285714,,0.7065936388103746,12,36,0,0,91.5588622923672,137.7062857142857,89.2777142857143,92.77142857142859,"Kyle Nicolas",27775,693312
"Charlie Morton","ATL",0.08571429,0.27391304,2.754441068133152,,30,115,5,0,92.46691819766542,87.22490777338605,98.2293225735617,92.74875878348703,"Charlie Morton",4676,450203
"Roddery Muñoz","MIA",0.23333333,0.29032258,-2.7560923190888857,,12,48,2,0,111.50163360870759,97.74946236559141,95.61075268817204,92.73172043010752,"Roddery Munoz",25311,682610
"Tim Mayza","TOR",0.11538462,0.25806452,,1.8358227702356444,5,32,0,0,83.4159309355885,106.11774193548388,95.99193548387096,92.67177419354837,"Tim Mayza",15042,641835
"Trevor Williams","WSN",0.03448276,0.24649299,6.414433356975707,,25,120,6,0,94.54105143299807,83.1130260521042,103.73246492985972,92.65551102204408,"Trevor Williams",16977,592866
"Taijuan Walker","PHI",0.17073171,0.25304136,0.08411408349552195,,21,115,5,0,130.3512524596722,87.3970802919708,96.21435523114354,92.65012165450123,"Taijuan Walker",11836,592836
"Cionel Pérez","BAL",0.03448276,0.23312883,,0.9950424763146192,9,45,0,1,105.57416857261508,91.56017382413087,91.07438650306749,92.53587678936606,"Cionel Perez",19614,672335
"Cal Quantrill","COL",0.06329114,0.25263158,4.088210789008018,,29,119,5,0,80.988892512421,97.02357894736842,96.15873684210527,92.46821052631577,"Cal Quantrill",19312,615698
"Mike Baumann","- - -",0.03571429,0.2734375,,0.26210614689862666,4,38,0,0,156.00197914249733,109.54542968750002,87.9595703125,92.4616015625,"Mike Baumann",20206,657508
"Alex Lange","DET",0,0.24378109,,-0.33752067792755625,9,51,0,1,146.79571768317345,112.34228855721393,88.71144278606965,92.43432835820897,"Alex Lange",19883,656638
"Eduard Bazardo","SEA",0.05263158,0.26612903,,-0.377065386990451,6,29,0,0,101.61811912646006,105.97258064516127,92.3959677419355,92.26612903225806,"Eduard Bazardo",20997,660825
"Jesse Chavez","ATL",0.06666667,0.26875,,-0.2773330955902073,9,45,0,0,128.6920723920443,83.17012500000001,95.785,92.25504166666666,"Jesse Chavez",5448,445926
"Steven Matz","STL",0.14285714,0.21917808,-1.354053579413322,,1,18,1,0,173.3915636645526,74.80410958904109,100.22191780821917,92.17945205479451,"Steven Matz",13361,571927
"Dakota Hudson","COL",0.03448276,0.23820755,0.5783444185865328,,12,115,5,0,131.21890354513891,87.84391214622642,97.10322523584907,92.15208136792452,"Dakota Hudson",19206,641712
"Brendon Little","TOR",0.09090909,0.33333333,,0.6174285433645227,4,16,0,0,50.354651209074774,78.67833333333333,94.30333333333333,92.10333333333332,"Brendon Little",21574,663893
"Josh Walker","NYM",0,0.26315789,,0.8880642527627688,6,28,0,0,115.59629350602039,84.65175438596492,93.49736842105263,92.07456140350877,"Josh Walker",23617,677020
"Jordan Montgomery","ARI",0.04395604,0.26635514,1.1431174309291063,,17,119,5,0,113.13487355760131,92.36658878504672,96.50257009345795,92.03247663551402,"Jordan Montgomery",16511,656756
"Dominic Leone","CHW",0,0.30693069,,1.863437645815493,7,21,0,0,91.23865223111652,114.32178217821782,92.94950495049504,91.94455445544554,"Dominic Leone",13763,608678
"Alex Wood","OAK",0.1025641,0.26839827,-0.9495209570843794,,8,53,3,0,118.52706093153802,58.18701298701299,99.00303030303029,91.90649350649352,"Alex Wood",13781,622072
"Kyle Tyler","MIA",0,0.23809524,,0.6703634250131676,1,7,0,0,72.2334136835291,117.76666666666667,98.14285714285714,91.87142857142857,"Kyle Tyler",22092,667725
"Jackson Rutledge","WSN",0.33333333,0.28571429,,-0.6012170098586297,1,4,0,0,65.01721373061683,106.85000000000001,87.83571428571429,91.86428571428571,"Jackson Rutledge",26215,671131
"Ryan Yarbrough","LAD",0.04347826,0.22815534,,-0.29138521291241165,5,57,0,0,117.92077270686585,77.21834951456312,101.70953074433656,91.4955501618123,"Ryan Yarbrough",16502,642232
"Grant Hartwig","NYM",0.16666667,0.23333333,,-0.023857506982563975,3,18,0,0,137.8790681443352,108.44166666666666,90.71166666666664,91.38833333333332,"Grant Hartwig",29946,701643
"James Paxton","LAD",0.11111111,0.20995671,-0.839214201722898,,17,118,5,0,124.30487326106281,74.75086580086578,99.71666666666668,91.37316017316017,"James Paxton",11828,572020
"Logan Allen","CLE",0.07526882,0.25988701,1.9363100281506267,,29,133,6,0,97.50527729356266,76.43533487297921,96.39538106235567,91.20230946882216,"Logan Allen",27589,671106
"Emerson Hancock","SEA",0.11904762,0.25847458,-1.198324323836966,,8,59,3,0,151.72854095384253,81.38133009508061,96.1182151715585,91.1116525423729,"Emerson Hancock",27470,676106
"Landen Roupp","SFG",0,0.4,,0.011609874163151828,4,9,0,0,91.8119270760078,131.02444444444444,77.31555555555555,90.84222222222222,"Landen Roupp",30076,694738
"Ty Blach","COL",0.07894737,0.21122112,0.3586929281895021,1.8675554701287596,11,90,3,0,100.17041279792952,65.43729372937294,104.34785478547856,90.80759075907591,"Ty Blach",14361,621389
"Patrick Corbin","WSN",0.09183673,0.23965142,0.8137073525211042,,14,122,5,0,119.38479016903507,79.95076252723314,98.51764705882354,90.79237472766884,"Patrick Corbin",9323,571578
"Tommy Henry","ARI",0.13333333,0.20833333,-0.06761505408810208,,0,18,1,0,187.60530489315244,84.17222222222223,100.06111111111112,90.71666666666665,"Tommy Henry",26285,674072
"George Soriano","MIA",0.14285714,0.30882353,,-0.5136492827940268,4,20,0,0,91.36418121661339,96.57352941176471,95.25735294117649,90.71176470588235,"George Soriano",21863,666277
